train_loss,train_accuracy,epoch,step,test_loss,test_acc
0.7745611667633057,0.1875,0,0,,
0.7703756093978882,0.203125,0,1,,
0.7894911766052246,0.140625,0,2,,
0.7766971588134766,0.1171875,0,3,,
0.7751721143722534,0.1171875,0,4,,
0.7725418210029602,0.0859375,0,5,,
0.7614881992340088,0.1484375,0,6,,
0.7502117156982422,0.1953125,0,7,,
0.7452296614646912,0.1875,0,8,,
0.7419361472129822,0.1875,0,9,,
0.7506721615791321,0.1328125,0,10,,
0.7524288892745972,0.1328125,0,11,,
0.7339954376220703,0.1953125,0,12,,
0.7285985946655273,0.2734375,0,13,,
0.7271535396575928,0.234375,0,14,,
0.7185313701629639,0.296875,0,15,,
0.7120023965835571,0.3203125,0,16,,
0.707849383354187,0.34375,0,17,,
0.7058286070823669,0.40625,0,18,,
0.7067997455596924,0.3203125,0,19,,
0.6986753344535828,0.4296875,0,20,,
0.6973176002502441,0.4453125,0,21,,
0.6854143738746643,0.5546875,0,22,,
0.6730760335922241,0.65625,0,23,,
0.6628478765487671,0.7734375,0,24,,
0.664797306060791,0.71875,0,25,,
0.6574351787567139,0.7734375,0,26,,
0.6494079232215881,0.8203125,0,27,,
0.638969361782074,0.8203125,0,28,,
0.6359796524047852,0.84375,0,29,,
0.6330176591873169,0.8359375,0,30,,
0.6229875087738037,0.875,0,31,,
0.6065566539764404,0.890625,0,32,,
0.6068049073219299,0.8359375,0,33,,
0.584510326385498,0.890625,0,34,,
0.5830605030059814,0.875,0,35,,
0.5518531799316406,0.890625,0,36,,
,,1,37,0.5434993505477905,0.8858324289321899
